,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
13231,EUN1_3245344281,13,2,1,6,3,2,0,0,0,0,14680,6.6,16256,181,60,686,226,20.10656851600194,1630.742684060268,12,1,0,3,6,3,0,0,0,0,13994,6.4,16030,201,56,-686,-226,22.328288794013204,1554.5376785244814,1
5598,EUN1_3250205678,11,4,1,4,3,4,0,1,1,0,14868,6.4,15447,197,56,1299,725,21.88443094925108,1651.663550017589,14,2,0,3,4,6,0,0,0,0,13569,6.2,14722,154,60,-1299,-725,17.107626224287642,1507.359611930903,1
16071,EUN1_3232589010,14,1,0,8,1,7,1,1,2,0,15380,6.6,16122,170,52,3160,1610,18.88385319470364,1708.433306673776,6,0,1,1,8,0,0,0,0,0,12220,6.2,14512,154,56,-3160,-1610,17.10654936461388,1357.4158002310496,1
10726,EUN1_3244571253,13,2,1,6,5,8,0,0,0,0,15440,6.4,15664,190,52,447,-1012,21.10341227367053,1714.9299237130158,14,1,0,5,6,7,0,0,0,0,14993,6.6,16676,176,64,-447,1012,19.548424000873755,1665.2813695744328,1
8072,EUN1_3239476361,11,2,0,9,4,9,0,0,0,0,16979,6.8,17212,209,48,3569,2533,23.215601476615927,1886.0176912510133,15,2,1,4,9,1,0,0,0,0,13410,6.2,14679,168,39,-3569,-2533,18.66134472761472,1489.5751952221033,1
1474,EUN1_3250677298,14,0,1,3,5,3,0,0,0,0,13802,6.2,14425,174,48,728,652,19.325281132861303,1532.91684020547,8,0,0,5,3,5,0,0,0,0,13074,5.8,13773,142,40,-728,-652,15.771206441760375,1452.0616409829238,1
5578,EUN1_3250229881,6,0,0,5,3,3,0,0,0,0,14437,6.4,16496,177,44,1066,-341,19.65927623504497,1603.508310764657,11,0,1,3,5,1,1,0,1,0,13371,6.8,16837,178,56,-1066,341,19.770345592305112,1485.1083759253463,1
4462,EUN1_3243993548,15,3,1,6,3,8,0,0,0,0,14764,6.2,15680,188,44,1120,457,20.88270142180095,1639.9585308056874,16,2,0,3,6,4,0,0,0,0,13644,6.2,15223,206,40,-1120,-457,22.882109004739338,1515.5509478672986,1
5492,EUN1_3247692486,13,1,1,4,3,3,0,0,0,0,15140,6.4,16294,219,44,1808,1871,24.325675250384137,1681.6928004146844,13,3,0,3,4,3,0,0,0,0,13332,5.8,14423,167,44,-1808,-1871,18.549715830201603,1480.8671344206457,1
13081,EUN1_3251193349,9,1,1,4,1,7,0,0,0,0,14536,6.2,15286,194,39,1998,-400,21.548612113874416,1614.5908540581368,50,1,0,1,4,0,0,0,0,0,12538,6.4,15686,202,40,-1998,400,22.4372146752713,1392.662364349265,1
