,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
81,EUW1_6133245191,21,7,0,6,8,9,0,0,0,0,15171,6.2,15138,185,48,480,-141,20.55022771873959,1685.2297552486393,16,1,1,8,6,8,0,0,0,0,15651,6.2,14997,166,56,-480,141,18.439663790869034,1738.549265005369,1
82,EUW1_6133035336,9,2,1,8,8,5,0,0,0,0,16206,6.4,16467,206,52,320,554,22.882278452891388,1800.1466243085333,13,1,0,8,8,6,0,0,0,0,16526,6.8,17021,186,60,-320,-554,20.660698020571836,1835.691911225646,1
83,EUW1_6132976258,11,0,0,6,2,4,0,0,0,0,16003,7.0,17418,187,58,-2170,-2034,20.768701086191964,1777.3343501728875,13,3,1,2,6,1,0,0,0,0,13833,6.2,15384,214,43,2170,2034,23.76739054783465,1536.328567514938,0
84,EUW1_6132791317,11,0,1,8,5,7,0,0,0,0,15899,6.4,15638,193,48,-1530,-649,21.43737804945777,1765.9734383851248,10,2,0,5,8,6,0,0,0,0,14369,6.4,14989,169,40,1530,649,18.771590105483746,1596.0294569567807,0
85,EUW1_6132765777,9,3,1,4,2,2,0,0,0,0,14695,6.6,16749,205,56,-1029,155,22.770145562320774,1632.2306782356284,12,1,0,2,4,1,0,0,0,0,13666,6.6,16904,203,60,1029,-155,22.547997800737157,1517.9356549008571,1
86,EUW1_6132722996,34,0,1,8,8,11,1,0,1,0,15625,6.2,14407,162,52,204,1745,17.994868130199904,1735.6161391010712,28,13,0,8,8,9,0,0,0,0,15829,6.6,16152,169,48,-204,-1745,18.772424160517186,1758.2763434131748,1
87,EUW1_6125297027,19,2,0,10,9,8,1,0,1,0,16079,6.8,16763,176,48,226,-1713,19.54824306463138,1785.8875013420907,14,3,1,9,10,9,0,0,0,0,16305,6.0,15050,164,50,-226,1713,18.215408310224696,1810.9892225500832,0
88,EUW1_6125284329,11,3,0,5,6,6,0,0,0,0,14756,6.6,16747,190,54,558,378,21.104662464247035,1639.0547332759434,12,1,1,6,5,8,0,0,0,0,15314,6.6,17125,174,52,-558,-378,19.327427730415703,1701.035794618311,1
89,EUW1_6125210396,13,2,0,7,4,8,0,0,0,0,15263,6.4,15827,173,51,-97,-425,19.215888096146085,1695.3300578698131,16,2,1,4,7,3,0,0,0,0,15166,6.2,15402,189,56,97,425,20.99308005879543,1684.5558315962514,1
90,EUW1_6122782293,14,3,0,8,8,10,0,0,0,0,16729,6.6,16546,204,44,-920,-447,22.659071681528967,1858.1549517661672,15,4,1,8,8,8,0,0,0,0,15809,6.6,16099,176,48,920,447,19.549003019358324,1755.9669814377032,1
