,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
58,EUW1_6067812806,15,2,0,7,2,6,0,0,0,0,15652,6.6,16131,190,50,-2773,-2081,21.105365761542693,1738.637815261401,16,7,1,2,7,2,1,0,1,0,12879,6.2,14050,170,36,2773,2081,18.883748312959252,1430.610556015307,1
59,EUW1_6067678750,29,2,0,15,8,15,0,0,0,0,19125,6.4,15796,154,47,-3783,-2521,17.107436180376066,2124.5436165564433,13,1,1,8,15,8,1,1,2,0,15342,5.8,13275,134,28,3783,2521,14.885691221885669,1704.3005576579844,1
60,EUW1_6132606774,13,2,0,1,5,1,0,0,0,0,12564,6.2,15125,183,40,2268,908,20.326595443362294,1395.5374051934637,13,0,1,5,1,2,1,1,2,0,14832,6.6,16033,179,64,-2268,-908,19.882298275201368,1647.4538995407079,0
61,EUW1_6128031637,11,2,1,7,3,7,0,0,0,0,16294,7.0,17501,189,63,-3030,-1737,20.993352105166696,1809.8713185269107,10,0,0,3,7,1,0,0,0,0,13264,6.4,15764,196,40,3030,1737,21.770883664617315,1473.3112292218575,1
62,EUW1_6128077192,16,1,1,4,0,3,0,0,0,0,14856,6.2,15664,209,56,-1951,-59,23.214741916493573,1650.1349565140122,13,2,0,0,4,0,1,1,2,0,12905,6.4,15605,174,80,1951,59,19.32710571038221,1433.4270068533472,1
63,EUW1_6127983647,15,5,1,11,6,10,0,0,0,0,18662,7.2,18143,189,63,-3574,-2758,20.993546428320183,2072.918325107467,17,5,0,6,11,5,1,0,1,0,15088,6.2,15385,178,52,3574,2758,19.771699810798903,1675.92925137828,1
64,EUW1_6127949823,11,1,1,3,2,0,0,0,0,0,12655,6.2,16191,165,46,1488,-185,18.328445747800586,1405.7362481116147,14,1,0,2,3,1,0,0,0,0,14143,6.4,16006,206,52,-1488,185,22.88278681240558,1571.025504309962,1
65,EUW1_6127907769,16,2,1,6,6,6,0,0,0,0,15970,6.6,15789,194,48,-1172,87,21.548931254466222,1773.8991347104409,11,3,0,6,6,6,0,0,0,0,14798,6.6,15876,192,56,1172,-87,21.326777324007807,1643.71693146181,1
66,EUW1_6125699228,15,2,0,3,6,3,0,0,0,0,13871,6.0,14704,172,32,1728,1515,19.104601395080195,1540.6972439020776,17,3,1,6,3,4,0,0,0,0,15599,6.4,16219,217,44,-1728,-1515,24.102898271700013,1732.6318439642787,0
67,EUW1_6122428176,20,6,1,10,7,12,0,0,0,0,17314,6.6,16887,172,64,-2441,-1951,19.103964813162484,1923.058411483112,13,5,0,7,10,8,1,1,2,0,14873,6.4,14936,179,41,2441,1951,19.88145175323305,1651.9376085242188,1
